Waktu,Harga,Volume
2026-08-20 09:00,169.0,1625200
2026-08-20 09:05,169.0,1625200
2026-08-20 09:10,169.0,1625200
2026-08-20 09:15,169.0,1625200
2026-08-20 09:25,169.0,1625200
2026-08-20 09:20,169.0,1625200
2026-08-20 09:35,169.0,1625200
2026-08-20 09:30,169.0,1625200
2026-08-20 09:45,169.0,1625200
2026-08-20 09:40,169.0,1625200
2026-08-20 09:55,169.0,1625200
2026-08-20 09:50,169.0,1625200
2026-08-20 10:05,169.0,1625200
2026-08-20 10:00,169.0,1625200
2026-08-20 10:15,168.0,175200
2026-08-20 10:10,168.0,175200
2026-08-20 10:25,170.0,111700
2026-08-20 10:20,169.0,124400
2026-08-20 10:35,169.0,120400
2026-08-20 10:30,169.0,121400
2026-08-20 10:45,169.0,138800
2026-08-20 10:40,169.0,180400
2026-08-20 10:55,170.0,298500
2026-08-20 10:50,171.0,286000
2026-08-20 11:05,169.0,319800
2026-08-20 11:00,169.0,319800
2026-08-20 11:15,169.0,323200
2026-08-20 11:10,169.0,323200
2026-08-20 11:25,169.0,322900
2026-08-20 11:20,169.0,322900
2026-08-20 11:35,169.0,322900
2026-08-20 11:30,169.0,322900
2026-08-20 11:45,170.0,323300
2026-08-20 11:40,170.0,323300
2026-08-20 11:55,171.0,399900
2026-08-20 11:50,171.0,399900
2026-08-20 12:05,170.0,411200
